Date,Name,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,Goals Against,Saves,Save Percentage,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Passes Completed (Passes longer than 40 yards),Passes Attempted (Passes longer than 40 yards),Pass Completion Percentage (Passes longer than 40 yards),Passes Attempted,Throws Attempted,Percentage of Passes that were Launched,"Average length of passes, in yards",Goal Kick Passes Attempted,Percentage of Goal Kicks that were Launched,Average length of goal kicks,Opponent's attempted crosses into penalty area,Number of crosses into penalty area successfully stopped,Percentage of crosses into penalty area successfully stopped,Number of defensive actions outside of penalty area,Average distance from goal to perform defensive actions
2020-10-31,Alban Lafont,Matchweek 9,Home,L 0–3,Nantes,Paris S-G,Y,GK,90,3,3,1,0.33299999999999996,0,2.0,1,1,0,0,4,13,30.8,19,5,42.1,36.8,5,100.0,68.6,10,0,0.0,0,14.0
2020-11-08,Alban Lafont,Matchweek 10,Away,W 2–0,Nantes,Lorient,Y,GK,90,4,0,4,1.0,1,0.2,0,0,0,0,6,20,30.0,25,3,48.0,40.0,8,100.0,59.3,5,0,0.0,0,27.0
2020-11-22,Alban Lafont,Matchweek 11,Home,D 1–1,Nantes,Metz,Y,GK,90,3,1,3,1.0,0,1.8,1,1,0,0,2,8,25.0,30,5,23.3,32.5,4,25.0,29.0,9,1,11.1,0,13.5
2020-11-28,Alban Lafont,Matchweek 12,Away,L 1–3,Nantes,Marseille,Y,GK,90,8,3,6,0.75,0,4.5,1,1,0,0,3,13,23.1,23,2,39.1,34.7,10,40.0,42.6,5,0,0.0,1,17.6
2020-12-06,Alban Lafont,Matchweek 13,Home,L 0–4,Nantes,Strasbourg,Y,GK,90,6,4,4,0.667,0,3.8,2,2,0,0,3,7,42.9,15,5,26.7,31.8,6,50.0,44.2,1,0,0.0,0,14.1
2020-12-13,Alban Lafont,Matchweek 14,Home,D 1–1,Nantes,Dijon,Y,GK,90,3,1,2,0.667,0,1.4,0,0,0,0,10,20,50.0,21,2,61.9,44.8,7,100.0,68.3,13,1,7.7,0,13.5
2020-12-16,Alban Lafont,Matchweek 15,Away,L 2–3,Nantes,Reims,Y,GK,90,3,3,1,0.33299999999999996,0,1.3,1,1,0,0,7,22,31.8,18,2,72.2,54.0,9,100.0,70.2,9,1,11.1,2,20.8
2020-12-20,Alban Lafont,Matchweek 16,Home,D 1–1,Nantes,Angers,Y,GK,90,6,1,5,0.833,0,1.2,0,0,0,0,4,7,57.1,25,3,20.0,29.4,11,18.2,24.8,10,0,0.0,2,21.5
2020-12-23,Alban Lafont,Matchweek 17,Away,L 0–3,Nantes,Lyon,Y,GK,90,11,3,8,0.727,0,3.6,0,0,0,0,7,11,63.6,17,4,35.3,31.6,6,83.3,57.8,1,0,0.0,1,15.3
2021-01-06,Alban Lafont,Matchweek 18,Home,D 0–0,Nantes,Rennes,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,11,26,42.3,31,3,67.7,47.8,5,100.0,65.6,16,2,12.5,1,14.6
2021-01-09,Alban Lafont,Matchweek 19,Away,D 1–1,Nantes,Montpellier,Y,GK,90,4,1,3,0.75,0,1.4,0,0,0,0,7,12,58.3,17,4,58.8,44.4,2,100.0,59.5,16,1,6.3,0,9.4
2021-01-17,Alban Lafont,Matchweek 20,Home,D 1–1,Nantes,Lens,Y,GK,90,1,1,0,0.0,0,0.4,1,0,0,1,11,20,55.0,18,5,61.1,50.7,9,100.0,67.8,16,1,6.3,0,9.8
2021-01-24,Alban Lafont,Matchweek 21,Away,L 0–2,Nantes,Metz,Y,GK,90,4,2,2,0.5,0,1.1,0,0,0,0,2,5,40.0,25,6,16.0,27.6,4,25.0,33.0,7,2,28.6,1,16.4
2021-01-31,Alban Lafont,Matchweek 22,Home,L 1–2,Nantes,Monaco,Y,GK,90,5,2,2,0.6,0,1.2,0,0,0,0,3,19,15.8,34,3,35.3,35.6,7,100.0,70.0,8,1,12.5,1,13.0
2021-02-03,Alban Lafont,Matchweek 23,Away,D 1–1,Nantes,Saint-Étienne,Y,GK,90,7,1,6,0.857,0,0.9,0,0,0,0,5,23,21.7,26,6,65.4,49.6,7,85.7,60.9,10,0,0.0,1,12.0
2021-02-07,Alban Lafont,Matchweek 24,Home,L 0–2,Nantes,Lille,Y,GK,90,3,2,1,0.33299999999999996,0,1.4,0,0,0,0,6,21,28.6,42,2,31.0,35.5,9,88.9,58.3,7,0,0.0,1,17.2
2020-08-23,Predrag Rajković,Matchweek 1,Away,D 2–2,Reims,Monaco,Y,GK,90.0,5.0,2.0,3.0,0.6,0.0,1.2,0.0,0.0,0.0,0.0,10.0,26.0,38.5,20.0,2.0,60.0,48.8,18.0,77.8,56.2,17.0,0.0,0.0,0.0,13.8
2020-08-30,Predrag Rajković,Matchweek 2,Home,L 0–1,Reims,Lille,Y,GK,90.0,3.0,1.0,2.0,0.667,0.0,1.1,0.0,0.0,0.0,0.0,7.0,17.0,41.2,44.0,8.0,34.1,34.4,6.0,33.3,34.3,5.0,0.0,0.0,1.0,16.0
2020-09-13,Predrag Rajković,Matchweek 3,Away,L 0–1,Reims,Angers,Y,GK,90.0,6.0,1.0,5.0,0.833,0.0,1.7,1.0,0.0,1.0,0.0,6.0,24.0,25.0,27.0,5.0,51.9,43.1,15.0,66.7,51.9,9.0,0.0,0.0,0.0,12.7
2020-09-20,Predrag Rajković,Matchweek 4,Away,L 1–2,Reims,Metz,Y,GK,90.0,4.0,2.0,2.0,0.5,0.0,1.3,0.0,0.0,0.0,0.0,9.0,23.0,39.1,24.0,4.0,58.3,49.6,14.0,64.3,47.5,18.0,3.0,16.7,0.0,13.0
2020-09-27,Predrag Rajković,Matchweek 5,Home,L 0–2,Reims,Paris S-G,Y,GK,90.0,8.0,2.0,6.0,0.75,0.0,2.8,0.0,0.0,0.0,0.0,6.0,9.0,66.7,19.0,2.0,36.8,34.1,19.0,10.5,23.0,6.0,0.0,0.0,1.0,15.3
2020-10-04,Predrag Rajković,Matchweek 6,Away,D 2–2,Reims,Rennes,Y,GK,45.0,2.0,2.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,5.0,13.0,38.5,15.0,3.0,53.3,42.3,8.0,62.5,47.6,4.0,0.0,0.0,0.0,11.3
2020-10-17,Predrag Rajković,Matchweek 7,Home,L 1–3,Reims,Lorient,Y,GK,90.0,3.0,3.0,1.0,0.33299999999999996,0.0,2.5,1.0,1.0,0.0,0.0,9.0,19.0,47.4,33.0,2.0,45.5,38.2,9.0,44.4,42.7,10.0,0.0,0.0,1.0,20.3
2020-10-25,Predrag Rajković,Matchweek 8,Away,W 4–0,Reims,Montpellier,Y,GK,90.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,13.0,3.0,7.7,24.7,4.0,25.0,31.0,4.0,1.0,25.0,0.0,
2020-11-01,Predrag Rajković,Matchweek 9,Home,W 2–1,Reims,Strasbourg,Y,GK,90.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,8.0,22.0,36.4,23.0,1.0,65.2,51.9,7.0,100.0,68.4,18.0,2.0,11.1,2.0,13.8
2020-11-08,Predrag Rajković,Matchweek 10,Away,D 4–4,Reims,Lens,Y,GK,90.0,5.0,4.0,2.0,0.2,0.0,1.6,0.0,0.0,0.0,0.0,8.0,30.0,26.7,32.0,2.0,71.9,54.3,7.0,100.0,75.0,21.0,2.0,9.5,1.0,8.0
2020-11-29,Predrag Rajković,Matchweek 12,Away,L 0–3,Reims,Lyon,Y,GK,90.0,4.0,3.0,1.0,0.25,0.0,1.3,0.0,0.0,0.0,0.0,7.0,21.0,33.3,24.0,2.0,54.2,40.7,12.0,66.7,54.8,6.0,0.0,0.0,0.0,13.5
2020-12-06,Predrag Rajković,Matchweek 13,Home,D 0–0,Reims,Nice,Y,GK,90.0,3.0,0.0,3.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,4.0,20.0,20.0,26.0,4.0,61.5,45.7,6.0,66.7,49.2,6.0,0.0,0.0,1.0,16.0
2020-12-13,Predrag Rajković,Matchweek 14,Away,L 1–2,Reims,Brest,Y,GK,90.0,5.0,2.0,3.0,0.6,0.0,2.1,1.0,0.0,1.0,0.0,7.0,21.0,33.3,29.0,6.0,37.9,41.1,10.0,100.0,62.5,10.0,0.0,0.0,0.0,14.2
2020-12-16,Predrag Rajković,Matchweek 15,Home,W 3–2,Reims,Nantes,Y,GK,90.0,7.0,2.0,5.0,0.7140000000000001,0.0,0.8,0.0,0.0,0.0,0.0,5.0,13.0,38.5,25.0,6.0,36.0,37.4,8.0,50.0,49.1,12.0,0.0,0.0,1.0,11.8
2020-12-19,Predrag Rajković,Matchweek 16,Away,D 1–1,Reims,Marseille,Y,GK,90.0,6.0,1.0,5.0,0.833,0.0,1.6,0.0,0.0,0.0,0.0,4.0,22.0,18.2,24.0,3.0,70.8,51.2,6.0,83.3,60.3,10.0,1.0,10.0,0.0,13.1
2020-12-23,Predrag Rajković,Matchweek 17,Away,W 3–1,Reims,Bordeaux,Y,GK,90.0,3.0,1.0,2.0,0.667,0.0,0.9,0.0,0.0,0.0,0.0,6.0,21.0,28.6,24.0,3.0,62.5,45.9,7.0,85.7,61.4,13.0,1.0,7.7,0.0,8.0
2021-01-06,Predrag Rajković,Matchweek 18,Home,D 0–0,Reims,Dijon,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,28.6,24.0,5.0,16.7,27.8,4.0,75.0,50.3,3.0,0.0,0.0,1.0,18.6
2021-01-09,Predrag Rajković,Matchweek 19,Home,W 3–1,Reims,Saint-Étienne,Y,GK,90.0,6.0,1.0,5.0,0.833,0.0,1.2,0.0,0.0,0.0,0.0,10.0,30.0,33.3,26.0,3.0,76.9,54.3,10.0,100.0,63.4,14.0,0.0,0.0,0.0,12.0
2021-01-17,Predrag Rajković,Matchweek 20,Away,L 1–2,Reims,Lille,Y,GK,90.0,8.0,2.0,6.0,0.75,0.0,1.6,0.0,0.0,0.0,0.0,7.0,21.0,33.3,39.0,6.0,41.0,39.4,5.0,100.0,64.8,7.0,0.0,0.0,1.0,12.8
2021-01-24,Predrag Rajković,Matchweek 21,Home,W 1–0,Reims,Brest,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,41.7,21.0,4.0,61.9,46.0,12.0,91.7,61.0,18.0,0.0,0.0,0.0,16.3
2021-01-31,Predrag Rajković,Matchweek 22,Away,W 1–0,Reims,Strasbourg,Y,GK,90.0,2.0,0.0,2.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,6.0,19.0,31.6,35.0,9.0,42.9,39.3,7.0,57.1,46.6,12.0,0.0,0.0,0.0,9.7
2021-02-03,Predrag Rajković,Matchweek 23,Home,D 0–0,Reims,Angers,Y,GK,90.0,2.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,14.0,21.4,33.0,4.0,24.2,33.5,8.0,75.0,55.3,6.0,2.0,33.3,1.0,15.8
2021-02-06,Predrag Rajković,Matchweek 24,Away,L 0–1,Reims,Lorient,Y,GK,90.0,3.0,1.0,2.0,0.667,0.0,0.9,0.0,0.0,0.0,0.0,8.0,19.0,42.1,41.0,10.0,43.9,39.8,3.0,33.3,27.7,2.0,1.0,50.0,2.0,20.2
2020-12-06,Marc-Aurèle Caillard,Matchweek 13,Home,L 1–3,Metz,Lyon,N,GK,1,0,0,0,,0,0.0,0,0,0,0,0,0,,1,0,0.0,20.0,0,,,0,0,,0,
2020-12-23,Marc-Aurèle Caillard,Matchweek 17,Away,L 0–1,Metz,Rennes,Y,GK,90,6,1,5,.833,0,1.8,0,0,0,0,7,15,46.7,22,9,50.0,40.1,6,66.7,55.0,9,0,0.0,0,12.7
2020-09-13,Sergio Rico,Matchweek 3,Home,L 0–1,Paris S-G,Marseille,Y,GK,90,2,1,1,.500,0,0.7,0,0,0,0,0,2,0.0,13,5,15.4,24.7,3,0.0,11.7,4,0,0.0,0,14.0
2020-10-24,Sergio Rico,Matchweek 8,Home,W 4–0,Paris S-G,Dijon,Y,GK,90,3,0,3,1.000,1,0.7,0,0,0,0,2,3,66.7,13,4,15.4,19.5,7,14.3,29.7,9,0,0.0,0,8.0
2020-11-28,Sergio Rico,Matchweek 12,Home,D 2–2,Paris S-G,Bordeaux,Y,GK,90,4,2,3,.500,0,1.3,0,0,0,0,0,1,0.0,18,4,5.6,24.6,9,0.0,20.2,8,0,0.0,2,18.8
2020-12-16,Sergio Rico,Matchweek 15,Home,W 2–0,Paris S-G,Lorient,Y,GK,90,3,0,3,1.000,1,1.0,0,0,0,0,1,2,50.0,15,3,6.7,22.5,5,20.0,32.4,2,0,0.0,2,17.4
2021-01-22,Sergio Rico,Matchweek 21,Home,W 4–0,Paris S-G,Montpellier,N,GK,45,1,0,1,1.000,1,0.0,0,0,0,0,0,0,,6,1,0.0,20.2,2,0.0,18.5,0,0,,0,16.0
2021-01-31,Sergio Rico,Matchweek 22,Away,L 2–3,Paris S-G,Lorient,Y,GK,90,5,3,2,.400,0,1.8,0,0,0,0,0,1,0.0,16,6,6.3,22.6,8,0.0,19.4,6,1,16.7,1,10.5
2021-02-03,Sergio Rico,Matchweek 23,Home,W 3–0,Paris S-G,Nîmes,Y,GK,90,6,0,6,1.000,1,1.5,0,0,0,0,2,2,100.0,23,6,8.7,25.3,9,0.0,18.9,6,0,0.0,0,14.0
2021-02-07,Sergio Rico,Matchweek 24,Away,W 2–0,Paris S-G,Marseille,Y,GK,90,4,0,4,1.000,1,0.4,0,0,0,0,4,10,40.0,31,6,19.4,26.9,6,66.7,46.3,9,0,0.0,0,11.0
2020-08-29,Romain Salin,Matchweek 2,Home,W 2–1,Rennes,Montpellier,Y,GK,90,3,1,2,.667,0,0.2,0,0,0,0,8,17,47.1,22,4,45.5,36.5,13,53.8,44.3,9,0,0.0,2,23.7
2020-09-13,Romain Salin,Matchweek 3,Away,W 4–2,Rennes,Nîmes,Y,GK,90,9,2,7,.778,0,3.1,0,0,0,0,12,29,41.4,47,8,42.6,39.1,11,81.8,60.0,10,1,10.0,1,13.0
2020-09-19,Romain Salin,Matchweek 4,Home,W 2–1,Rennes,Monaco,Y,GK,90,2,1,1,.500,0,1.0,0,0,0,0,6,11,54.5,23,5,43.5,33.5,9,11.1,25.3,5,0,0.0,5,19.4
2020-09-26,Romain Salin,Matchweek 5,Away,W 3–0,Rennes,Saint-Étienne,Y,GK,90,4,0,4,1.000,1,0.2,0,0,0,0,10,20,50.0,41,6,36.6,32.2,5,100.0,61.6,13,2,15.4,3,20.2
2020-10-04,Romain Salin,Matchweek 6,Home,D 2–2,Rennes,Reims,Y,GK,90,4,2,2,.500,0,1.5,0,0,0,0,5,11,45.5,31,1,29.0,31.1,7,28.6,29.4,3,0,0.0,1,11.5
2020-10-16,Romain Salin,Matchweek 7,Away,D 1–1,Rennes,Dijon,Y,GK,90,4,1,3,.750,0,0.9,0,0,0,0,6,9,66.7,26,6,23.1,31.2,8,37.5,32.9,8,0,0.0,0,10.7
2020-12-05,Romain Salin,Matchweek 13,Home,L 0–2,Rennes,Lens,Y,GK,90,4,2,2,.500,0,2.4,0,0,0,0,7,16,43.8,26,3,50.0,41.0,7,42.9,41.6,9,1,11.1,3,31.2
2020-12-13,Romain Salin,Matchweek 14,Away,W 1–0,Rennes,Nice,Y,GK,90,3,0,3,1.000,1,0.3,0,0,0,0,9,22,40.9,23,4,56.5,43.3,12,75.0,56.2,12,1,8.3,1,13.8
2020-12-16,Romain Salin,Matchweek 15,Home,W 2–1,Rennes,Marseille,Y,GK,90,1,1,0,.000,0,0.5,0,0,0,0,5,10,50.0,21,3,33.3,31.7,6,50.0,38.0,2,0,0.0,2,17.6
2020-12-20,Romain Salin,Matchweek 16,Away,W 3–0,Rennes,Lorient,Y,GK,90,2,0,2,1.000,1,0.1,0,0,0,0,7,15,46.7,25,6,32.0,29.7,9,77.8,51.4,8,1,12.5,0,13.4
2020-12-23,Romain Salin,Matchweek 17,Home,W 1–0,Rennes,Metz,Y,GK,90,4,0,4,1.000,1,0.6,0,0,0,0,6,18,33.3,30,9,43.3,38.1,6,83.3,58.3,8,1,12.5,0,13.9
2021-01-06,Romain Salin,Matchweek 18,Away,D 0–0,Rennes,Nantes,Y,GK,90,2,0,2,1.000,1,1.0,0,0,0,0,2,4,50.0,17,6,17.6,23.6,5,20.0,33.4,5,1,20.0,2,17.4
2021-01-09,Romain Salin,Matchweek 19,Home,D 2–2,Rennes,Lyon,Y,GK,90,4,2,2,.500,0,1.4,0,0,0,0,8,17,47.1,21,5,47.6,38.3,8,87.5,54.0,7,0,0.0,2,14.8
2021-01-17,Romain Salin,Matchweek 20,Away,W 2–1,Rennes,Brest,Y,GK,90,4,1,3,.750,0,1.2,0,0,0,0,4,15,26.7,30,5,16.7,28.5,11,90.9,63.0,13,1,7.7,1,18.7
2021-01-24,Romain Salin,Matchweek 21,Home,L 0–1,Rennes,Lille,Y,GK,90,4,1,3,.750,0,0.8,0,0,0,0,4,13,30.8,38,5,23.7,29.7,6,66.7,50.8,1,0,0.0,6,28.0
2021-01-16,Yohann Pelé,Matchweek 20,Home,L 1–2,Marseille,Nîmes,Y,GK,90,5,2,2,.600,0,2.4,0,0,0,0,0,0,,22,7,0.0,20.5,3,0.0,14.7,8,1,12.5,1,13.0
2020-08-23,Walter Benítez,Matchweek 1,Home,W 2–1,Nice,Lens,Y,GK,90,3,1,3,1.0,0,1.0,1,1,0,0,6,11,54.5,32,5,31.3,31.4,8,12.5,18.9,14,2,14.3,1,10.7
2020-08-29,Walter Benítez,Matchweek 2,Away,W 2–0,Nice,Strasbourg,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,4,14,28.6,41,6,29.3,27.9,12,16.7,26.0,14,3,21.4,0,13.6
2020-09-12,Walter Benítez,Matchweek 3,Away,L 1–3,Nice,Montpellier,Y,GK,90,13,3,10,0.769,0,2.7,0,0,0,0,3,10,30.0,18,4,33.3,33.1,8,50.0,36.9,12,1,8.3,1,21.5
2020-09-20,Walter Benítez,Matchweek 4,Home,L 0–3,Nice,Paris S-G,Y,GK,90,5,3,3,0.6,0,3.2,1,1,0,0,3,6,50.0,30,5,20.0,26.4,6,0.0,22.7,16,3,18.8,0,10.0
2020-09-27,Walter Benítez,Matchweek 5,Away,D 0–0,Nice,Bordeaux,Y,GK,90,5,0,5,1.0,1,0.8,0,0,0,0,3,5,60.0,35,7,11.4,23.2,9,11.1,24.9,8,1,12.5,0,13.0
2020-10-03,Walter Benítez,Matchweek 6,Home,W 2–1,Nice,Nantes,Y,GK,90,0,1,0,,0,1.0,1,1,0,0,0,0,,14,2,0.0,17.4,7,0.0,19.0,4,0,0.0,1,11.8
2020-10-18,Walter Benítez,Matchweek 7,Away,W 3–1,Nice,Saint-Étienne,Y,GK,90,4,1,3,0.75,0,1.3,0,0,0,0,1,12,8.3,44,5,18.2,29.6,10,40.0,39.6,11,0,0.0,1,9.8
2020-10-25,Walter Benítez,Matchweek 8,Home,D 1–1,Nice,Lille,Y,GK,90,4,1,3,0.75,0,0.2,0,0,0,0,5,13,38.5,21,1,38.1,34.0,11,45.5,36.5,3,0,0.0,1,27.0
2020-11-01,Walter Benítez,Matchweek 9,Away,W 3–0,Nice,Angers,Y,GK,90,5,0,5,1.0,1,0.3,0,0,0,0,2,13,15.4,29,5,37.9,30.4,5,40.0,33.4,12,2,16.7,0,6.8
2020-11-08,Walter Benítez,Matchweek 10,Home,L 1–2,Nice,Monaco,Y,GK,90,8,2,4,0.75,0,2.2,0,0,0,0,6,9,66.7,27,4,33.3,31.2,6,0.0,20.8,3,0,0.0,1,16.7
2020-11-29,Walter Benítez,Matchweek 12,Home,L 1–3,Nice,Dijon,Y,GK,90,4,3,1,0.25,0,1.8,0,0,0,0,0,1,0.0,19,3,5.3,22.3,5,0.0,22.4,2,0,0.0,0,12.0
2020-12-06,Walter Benítez,Matchweek 13,Away,D 0–0,Nice,Reims,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,4,17,23.5,28,3,42.9,36.1,11,45.5,37.3,9,0,0.0,0,11.7
2020-12-13,Walter Benítez,Matchweek 14,Home,L 0–1,Nice,Rennes,Y,GK,90,5,1,4,0.8,0,0.9,0,0,0,0,5,5,100.0,16,4,12.5,24.1,9,33.3,29.8,7,0,0.0,0,19.5
2020-12-16,Walter Benítez,Matchweek 15,Away,W 2–0,Nice,Nîmes,Y,GK,90,3,0,3,1.0,1,0.9,0,0,0,0,3,9,33.3,28,6,25.0,31.3,13,15.4,27.3,10,0,0.0,0,9.8
2020-12-19,Walter Benítez,Matchweek 16,Home,L 1–4,Nice,Lyon,Y*,GK,90,8,4,5,0.625,0,4.4,1,1,0,0,2,6,33.3,18,6,27.8,31.2,8,12.5,25.6,5,0,0.0,0,8.1
2020-12-23,Walter Benítez,Matchweek 17,Home,D 2–2,Nice,Lorient,Y,GK,90,5,2,4,0.8,0,2.5,1,1,0,0,6,19,31.6,40,6,40.0,34.1,14,21.4,27.8,14,0,0.0,0,7.3
2021-01-06,Walter Benítez,Matchweek 18,Away,L 0–2,Nice,Brest,Y,GK,90,6,2,4,0.667,0,1.2,0,0,0,0,0,4,0.0,17,4,17.6,25.7,8,12.5,19.4,4,0,0.0,0,20.0
2021-01-09,Walter Benítez,Matchweek 19,Away,D 1–1,Nice,Metz,Y*,GK,90,5,1,4,0.8,0,1.1,0,0,0,0,2,13,15.4,26,2,42.3,38.4,3,66.7,55.7,12,0,0.0,1,24.3
2021-01-17,Walter Benítez,Matchweek 20,Home,L 0–3,Nice,Bordeaux,Y*,GK,90,9,3,6,0.667,0,1.9,0,0,0,0,4,9,44.4,23,2,30.4,33.6,5,40.0,26.4,12,0,0.0,0,9.4
2021-01-23,Walter Benítez,Matchweek 21,Away,W 1–0,Nice,Lens,Y,GK,90,3,0,3,1.0,1,0.1,0,0,0,0,1,12,8.3,18,4,27.8,33.4,10,70.0,52.9,16,0,0.0,1,10.2
2021-01-31,Walter Benítez,Matchweek 22,Home,L 0–1,Nice,Saint-Étienne,Y,GK,90,1,1,0,0.0,0,0.4,0,0,0,0,3,10,30.0,15,8,20.0,28.3,18,38.9,36.7,14,1,7.1,0,10.0
2021-02-03,Walter Benítez,Matchweek 23,Away,L 1–2,Nice,Monaco,Y,GK,90,5,2,4,0.8,0,2.5,1,1,0,0,3,6,50.0,19,5,26.3,29.8,5,20.0,31.8,6,0,0.0,1,20.7
2021-02-07,Walter Benítez,Matchweek 24,Home,W 3–0,Nice,Angers,Y,GK,90,3,0,3,1.0,1,0.3,0,0,0,0,4,13,30.8,28,5,28.6,30.6,6,83.3,57.5,15,2,13.3,0,10.6
2020-08-23,Eiji Kawashima,Matchweek 1,Away,L 1–3,Strasbourg,Lorient,Y,GK,90,6,3,4,.667,0,3.5,1,1,0,0,3,6,50.0,18,4,22.2,27.9,4,50.0,49.3,7,1,14.3,1,13.2
2020-08-29,Eiji Kawashima,Matchweek 2,Home,L 0–2,Strasbourg,Nice,Y,GK,90,1,2,0,.000,0,1.6,1,1,0,0,6,10,60.0,26,4,38.5,33.6,8,0.0,17.5,7,0,0.0,1,16.1
2020-11-22,Eiji Kawashima,Matchweek 11,Away,L 3–4,Strasbourg,Montpellier,Y,GK,90,10,4,6,.600,0,2.4,0,0,0,0,11,17,64.7,16,3,50.0,38.6,12,75.0,54.2,14,0,0.0,0,13.0
2020-11-27,Eiji Kawashima,Matchweek 12,Home,D 1–1,Strasbourg,Rennes,Y,GK,90,7,1,6,.857,0,2.0,0,0,0,0,17,35,48.6,25,1,92.0,60.5,12,100.0,70.2,15,0,0.0,0,8.1
2020-12-06,Eiji Kawashima,Matchweek 13,Away,W 4–0,Strasbourg,Nantes,Y,GK,90,3,0,3,1.000,1,0.9,0,0,0,0,17,30,56.7,29,2,79.3,51.9,7,100.0,66.1,8,1,12.5,1,14.0
2020-12-13,Eiji Kawashima,Matchweek 14,Home,D 2–2,Strasbourg,Metz,Y,GK,90,1,2,0,.000,0,1.7,2,1,1,0,1,1,100.0,26,5,3.8,22.7,4,0.0,26.3,5,0,0.0,0,18.0
2020-12-16,Eiji Kawashima,Matchweek 15,Away,W 2–0,Strasbourg,Angers,Y,GK,90,2,0,2,1.000,1,0.3,0,0,0,0,8,16,50.0,18,3,55.6,43.5,8,75.0,57.8,10,1,10.0,0,9.7
2020-12-20,Eiji Kawashima,Matchweek 16,Home,L 0–2,Strasbourg,Bordeaux,Y,GK,90,6,2,4,.667,0,1.4,0,0,0,0,10,15,66.7,24,5,50.0,41.9,3,100.0,66.7,5,0,0.0,0,12.7
2020-12-23,Eiji Kawashima,Matchweek 17,Away,L 0–4,Strasbourg,Paris S-G,Y,GK,90,8,4,4,.500,0,3.0,0,0,0,0,10,21,47.6,25,5,60.0,46.0,8,75.0,55.1,8,1,12.5,0,9.8
2021-01-06,Eiji Kawashima,Matchweek 18,Home,W 5–0,Strasbourg,Nîmes,Y,GK,90,2,0,2,1.000,1,0.5,0,0,0,0,1,3,33.3,15,4,13.3,27.3,4,25.0,34.5,5,1,20.0,0,11.7
2021-01-09,Eiji Kawashima,Matchweek 19,Away,W 1–0,Strasbourg,Lens,Y,GK,90,2,0,2,1.000,1,0.4,0,0,0,0,8,27,29.6,24,4,70.8,49.5,10,100.0,63.8,12,1,8.3,0,11.3
2021-01-17,Eiji Kawashima,Matchweek 20,Home,W 1–0,Strasbourg,Saint-Étienne,Y,GK,90,3,0,3,1.000,1,0.1,1,0,0,1,10,21,47.6,21,3,61.9,45.5,9,88.9,57.8,10,0,0.0,0,9.1
2021-01-24,Eiji Kawashima,Matchweek 21,Away,D 1–1,Strasbourg,Dijon,Y,GK,90,3,1,2,.667,0,0.9,0,0,0,0,6,17,35.3,18,1,61.1,46.2,7,85.7,59.7,11,2,18.2,0,4.0
2021-01-31,Eiji Kawashima,Matchweek 22,Home,L 0–1,Strasbourg,Reims,Y,GK,90,5,1,4,.800,0,1.4,0,0,0,0,2,6,33.3,20,5,20.0,24.9,8,25.0,31.5,3,0,0.0,0,15.5
2021-02-03,Eiji Kawashima,Matchweek 23,Home,D 2–2,Strasbourg,Brest,Y,GK,90,2,2,0,.000,0,1.8,0,0,0,0,11,20,55.0,21,4,71.4,49.8,7,71.4,56.3,8,0,0.0,0,9.9
2021-02-06,Eiji Kawashima,Matchweek 24,Away,L 0–3,Strasbourg,Lyon,Y,GK,90,8,3,4,.625,0,2.0,0,0,0,0,6,25,24.0,21,5,61.9,48.5,12,100.0,69.9,12,0,0.0,1,13.0
2020-09-16,Alexandre Oukidja,Matchweek 1,Away,L 0–1,Metz,Paris S-G,Y,GK,90.0,8.0,1.0,7.0,0.875,0.0,2.2,0.0,0.0,0.0,0.0,13.0,38.0,34.2,23.0,1.0,91.3,61.3,18.0,94.4,71.6,9.0,1.0,11.1,1.0,18.6
2020-08-30,Alexandre Oukidja,Matchweek 2,Home,L 0–1,Metz,Monaco,Y,GK,90.0,2.0,1.0,1.0,0.5,0.0,0.9,0.0,0.0,0.0,0.0,6.0,15.0,40.0,27.0,5.0,51.9,42.7,4.0,25.0,27.0,6.0,1.0,16.7,1.0,18.6
2020-09-13,Alexandre Oukidja,Matchweek 3,Away,L 0–1,Metz,Lille,Y,GK,90.0,6.0,1.0,5.0,0.833,0.0,1.0,0.0,0.0,0.0,0.0,12.0,28.0,42.9,33.0,12.0,63.6,48.4,7.0,100.0,64.0,13.0,6.0,46.2,1.0,11.8
