Date,Name,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Total Passes Completed,Total Passes Attempted,Total Pass Completion Percentage,Total Distance travelled by Passes,Progressive Distance,Short Passes Completed,Short Passes Attempted,Short Passes Completion Percentage,Medium Passes Completed,Medium Passes Attempted,Medium Passes Completion Percentage,Long Passes Completed,Long Passes Attempted,Long Passes Completion Percentage,Assists,Expected Assist,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Shot-Creating Action,Completed Live-Passes that lead to shot attempt,Completed Dead-Passes that lead to shot attempt,Successful Dribbles that lead to shot attempt,Shot that lead to another shot attempt,Fouls drawn that lead to shot attempt,Defensive Actions that lead to shot attempt,Goal-Creating Action,Completed Live-Passes that lead to Goal,Completed Dead-Passes that lead to Goal,Successful Dribbles that lead to Goal,Shot that lead to another Goal,Fouls drawn that lead to Goal,Defensive Actions that lead to Goal,Actions that lead to opponent scoring own goal,Number of players tackled,Tackles Won,Tackles won in Defensive Third,Tackles won in Midfield Third,Tackles won in Attack Third,Number of Dribblers tackled,Dribbles contested,Percentage of dribblers tackled,Number of times dribbled past,Pressures,Successful Pressures,Successful Pressure Percentage,Number of times applying pressures in Defensive third,Number of times applying pressures in Midfield third,Number of times applying pressures in Attacking third,Number of times blocking the ball by standing in its path,Number of times blocking a shot by standing in its path,"Number of times blocking a shot that was on target, by standing in its path",Number of times blocking a pass by standing in its path,Interceptions,Number of players tackled plus number of interceptions,Clearances,Errors leading to an opponent's shot,Touches,Touches in Defensive Penalty Area,Touches in Defensive Third,Touches in Midfield Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live-Ball Touches,Dribbles completed successfully,Dribbles attempted,Percentage of Dribbles completed successfully,Number of players dribbled past,Nutmegs,Carries,Total Distance Carried,Progressive Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received Percentage
2020-12-19,Ander Barrenetxea,Matchweek 14,Away,L 1–2,Real Sociedad,Levante,Y,LM,78,17,24,70.8,233,62,12,14,85.7,5,8,62.5,0,1,0.0,0,0.4,2,0,3,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,9,4,44.4,2,3,4,1,1,0,0,0,0,0,0,40,1,5,18,24,2,40,4,5,80.0,5,0,37,239,143,9,5,1,3,6,41,28,68.3
2020-12-22,Ander Barrenetxea,Matchweek 15,Home,L 0–2,Real Sociedad,Atlético Madrid,Y,LW,65,13,21,61.9,184,49,9,12,75.0,3,4,75.0,1,2,50.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,2,18.2,1,4,6,0,0,0,0,0,0,0,0,27,0,7,10,10,0,27,1,2,50.0,2,0,21,84,31,1,0,0,2,1,29,20,69.0
2020-12-31,Ander Barrenetxea,Matchweek 16,Away,W 1–0,Real Sociedad,Athletic Club,N,RW,17,4,6,66.7,103,34,1,3,33.3,1,1,100.0,2,2,100.0,0,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,4,57.1,3,2,2,0,0,0,0,1,1,0,0,13,0,3,6,6,0,13,1,2,50.0,1,0,10,74,30,1,0,0,1,1,13,8,61.5
2021-01-03,Ander Barrenetxea,Matchweek 17,Home,D 1–1,Real Sociedad,Osasuna,Y,RW,77,21,32,65.6,307,30,14,18,77.8,5,5,100.0,2,4,50.0,0,0.0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,,0,7,3,42.9,0,2,5,3,0,0,3,0,2,0,0,47,0,4,17,28,5,46,0,1,0.0,1,0,36,153,95,5,1,2,2,2,39,34,87.2
2021-01-09,Ander Barrenetxea,Matchweek 18,Away,L 2–3,Real Sociedad,Sevilla,N,"LW,CM",35,9,13,69.2,150,13,4,5,80.0,3,5,60.0,1,2,50.0,0,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,8,0,0.0,2,4,2,2,0,0,2,0,1,0,0,21,0,5,7,10,3,21,0,1,0.0,0,0,14,65,23,1,0,0,1,1,19,15,78.9
2020-12-16,Ander Barrenetxea,Matchweek 19,Away,L 1–2,Real Sociedad,Barcelona,N,"LW,RW",35,9,12,75.0,147,32,5,5,100.0,3,6,50.0,1,1,100.0,0,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,50.0,1,7,3,42.9,0,4,3,1,0,0,1,0,1,0,0,20,0,2,7,13,2,20,1,2,50.0,1,0,18,82,59,2,1,0,3,3,18,14,77.8
2021-01-23,Ander Barrenetxea,Matchweek 20,Home,D 2–2,Real Sociedad,Betis,N,LW,13,2,3,66.7,27,0,1,1,100.0,1,2,50.0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,50.0,0,2,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,4,0,0,,0,0,3,26,24,1,0,0,0,1,6,3,50.0
2021-02-07,Ander Barrenetxea,Matchweek 22,Home,W 4–1,Real Sociedad,Cádiz,N,LW,8,4,4,100.0,98,7,1,1,100.0,1,1,100.0,2,2,100.0,0,0.1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0,1,4,2,50.0,1,2,1,0,0,0,0,0,1,0,0,5,0,1,1,3,0,5,0,0,,0,0,3,10,5,0,0,0,0,0,5,4,80.0
2021-01-12,Kieran Trippier,Matchweek 1,Home,W 2–0,Atlético Madrid,Sevilla,Y,WB,90.0,37.0,53.0,69.8,675.0,292.0,18.0,21.0,85.7,14.0,17.0,82.4,4.0,12.0,33.3,1.0,0.2,2.0,2.0,2.0,0.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,3.0,6.0,50.0,3.0,14.0,3.0,21.4,3.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,59.0,3.0,12.0,27.0,22.0,2.0,54.0,1.0,1.0,100.0,1.0,0.0,36.0,142.0,94.0,8.0,1.0,0.0,0.0,0.0,40.0,39.0,97.5
2020-09-27,Kieran Trippier,Matchweek 3,Home,W 6–1,Atlético Madrid,Granada,Y,RB,90.0,49.0,61.0,80.3,868.0,408.0,22.0,22.0,100.0,16.0,24.0,66.7,7.0,10.0,70.0,0.0,0.0,1.0,4.0,3.0,0.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,8.0,44.4,7.0,8.0,3.0,2.0,1.0,0.0,1.0,2.0,5.0,6.0,0.0,76.0,6.0,21.0,28.0,28.0,2.0,63.0,0.0,0.0,,0.0,0.0,35.0,92.0,50.0,2.0,0.0,0.0,0.0,0.0,39.0,36.0,92.3
2020-09-30,Kieran Trippier,Matchweek 4,Away,D 0–0,Atlético Madrid,Huesca,Y,RB,90.0,68.0,83.0,81.9,1283.0,350.0,34.0,35.0,97.1,27.0,30.0,90.0,7.0,17.0,41.2,0.0,0.1,1.0,2.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,3.0,33.3,2.0,16.0,3.0,18.8,9.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,89.0,3.0,16.0,39.0,37.0,2.0,77.0,1.0,2.0,50.0,1.0,1.0,51.0,148.0,64.0,2.0,1.0,1.0,0.0,1.0,65.0,60.0,92.3
2020-10-03,Kieran Trippier,Matchweek 5,Home,D 0–0,Atlético Madrid,Villarreal,Y,RB,90.0,54.0,67.0,80.6,895.0,280.0,28.0,29.0,96.6,21.0,24.0,87.5,4.0,12.0,33.3,0.0,0.2,2.0,2.0,2.0,1.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,75.0,1.0,8.0,4.0,50.0,3.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,78.0,5.0,17.0,21.0,43.0,1.0,71.0,0.0,0.0,,0.0,0.0,61.0,197.0,90.0,6.0,1.0,0.0,3.0,2.0,55.0,53.0,96.4
2020-10-17,Kieran Trippier,Matchweek 6,Away,W 2–0,Atlético Madrid,Celta Vigo,Y,RB,90.0,44.0,52.0,84.6,873.0,421.0,17.0,18.0,94.4,20.0,23.0,87.0,7.0,11.0,63.6,0.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,12.0,1.0,8.3,6.0,6.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,59.0,2.0,19.0,30.0,13.0,0.0,46.0,1.0,1.0,100.0,1.0,0.0,33.0,141.0,69.0,2.0,1.0,0.0,0.0,0.0,33.0,32.0,97.0
2020-10-24,Kieran Trippier,Matchweek 7,Home,W 2–0,Atlético Madrid,Betis,Y,RB,90.0,42.0,59.0,71.2,715.0,413.0,19.0,23.0,82.6,20.0,27.0,74.1,3.0,7.0,42.9,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,2.0,5.0,40.0,3.0,14.0,4.0,28.6,7.0,3.0,4.0,5.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,69.0,3.0,21.0,34.0,20.0,0.0,61.0,0.0,0.0,,0.0,0.0,27.0,162.0,102.0,3.0,3.0,0.0,0.0,0.0,36.0,36.0,100.0
2020-10-31,Kieran Trippier,Matchweek 8,Away,W 3–1,Atlético Madrid,Osasuna,Y,RB,90.0,43.0,54.0,79.6,746.0,346.0,21.0,23.0,91.3,18.0,22.0,81.8,4.0,9.0,44.4,1.0,0.2,1.0,2.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,66.7,1.0,18.0,7.0,38.9,11.0,5.0,2.0,3.0,0.0,0.0,3.0,1.0,6.0,1.0,0.0,65.0,1.0,22.0,23.0,20.0,1.0,58.0,0.0,0.0,,0.0,0.0,31.0,78.0,39.0,1.0,0.0,0.0,0.0,0.0,37.0,32.0,86.5
2020-11-07,Kieran Trippier,Matchweek 9,Home,W 4–0,Atlético Madrid,Cádiz,Y,WB,90.0,64.0,71.0,90.1,1170.0,427.0,32.0,35.0,91.4,25.0,26.0,96.2,7.0,10.0,70.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,3.0,30.0,2.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,75.0,5.0,14.0,44.0,20.0,0.0,70.0,0.0,0.0,,0.0,0.0,43.0,151.0,83.0,4.0,2.0,0.0,1.0,0.0,58.0,53.0,91.4
2020-11-21,Kieran Trippier,Matchweek 10,Home,W 1–0,Atlético Madrid,Barcelona,Y,WB,90.0,58.0,68.0,85.3,1123.0,345.0,22.0,22.0,100.0,27.0,30.0,90.0,7.0,14.0,50.0,0.0,0.1,1.0,4.0,4.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,20.0,5.0,25.0,11.0,7.0,2.0,1.0,0.0,0.0,1.0,4.0,6.0,3.0,0.0,80.0,5.0,20.0,27.0,38.0,2.0,73.0,1.0,2.0,50.0,1.0,1.0,52.0,217.0,113.0,2.0,2.0,0.0,1.0,0.0,62.0,56.0,90.3
2020-11-28,Kieran Trippier,Matchweek 11,Away,W 1–0,Atlético Madrid,Valencia,Y,WB,90.0,63.0,77.0,81.8,1160.0,419.0,33.0,36.0,91.7,20.0,25.0,80.0,9.0,13.0,69.2,0.0,0.1,3.0,0.0,5.0,0.0,11.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,10.0,4.0,40.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,87.0,2.0,18.0,34.0,39.0,0.0,74.0,1.0,1.0,100.0,1.0,0.0,59.0,173.0,114.0,4.0,2.0,0.0,2.0,0.0,68.0,60.0,88.2
2020-12-05,Kieran Trippier,Matchweek 12,Home,W 2–0,Atlético Madrid,Valladolid,Y,WB,90.0,64.0,76.0,84.2,1251.0,571.0,30.0,33.0,90.9,22.0,24.0,91.7,12.0,17.0,70.6,2.0,0.4,2.0,5.0,2.0,1.0,10.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,8.0,66.7,4.0,5.0,3.0,3.0,1.0,0.0,2.0,3.0,5.0,5.0,1.0,88.0,5.0,30.0,32.0,30.0,0.0,80.0,2.0,2.0,100.0,2.0,0.0,55.0,184.0,104.0,5.0,2.0,0.0,0.0,1.0,58.0,55.0,94.8
2020-12-12,Kieran Trippier,Matchweek 13,Away,L 0–2,Atlético Madrid,Real Madrid,Y,"WB,RB",90.0,43.0,57.0,75.4,812.0,356.0,16.0,18.0,88.9,22.0,26.0,84.6,5.0,12.0,41.7,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0,66.7,1.0,8.0,1.0,12.5,4.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,64.0,1.0,14.0,37.0,14.0,0.0,53.0,0.0,1.0,0.0,0.0,0.0,42.0,143.0,89.0,6.0,1.0,0.0,1.0,0.0,39.0,38.0,97.4
2020-12-19,Kieran Trippier,Matchweek 14,Home,W 3–1,Atlético Madrid,Elche,Y,RB,90.0,40.0,48.0,83.3,792.0,246.0,13.0,13.0,100.0,21.0,25.0,84.0,5.0,8.0,62.5,1.0,0.4,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,55.0,2.0,10.0,28.0,19.0,0.0,44.0,0.0,0.0,,0.0,0.0,31.0,75.0,15.0,0.0,0.0,0.0,1.0,0.0,36.0,34.0,94.4
2020-12-22,Kieran Trippier,Matchweek 15,Away,W 2–0,Atlético Madrid,Real Sociedad,Y,WB,90.0,32.0,48.0,66.7,670.0,372.0,9.0,13.0,69.2,17.0,23.0,73.9,5.0,9.0,55.6,0.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,,0.0,12.0,5.0,41.7,6.0,6.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,58.0,6.0,16.0,25.0,18.0,0.0,51.0,0.0,0.0,,0.0,0.0,29.0,77.0,26.0,1.0,1.0,0.0,0.0,0.0,36.0,34.0,94.4
2020-10-25,Nano,Matchweek 7,Home,D 0–0,Cádiz,Villarreal,N,"FW,CM",9,1,3,33.3,21,3,0,2,0.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,50.0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,2,1,0,4,1,2,50.0,1,0,4,4,0,0,0,0,0,0,7,2,28.6
2020-09-13,Aihen Muñoz,Matchweek 1,Away,D 1–1,Real Sociedad,Valladolid,Y,LB,90,27,41,65.9,542,228,7,9,77.8,19,23,82.6,1,7,14.3,0,0.0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,50.0,1,9,1,11.1,5,3,1,2,0,0,2,0,1,3,0,48,1,11,23,16,1,41,2,2,100.0,2,0,31,95,41,2,2,0,0,0,27,26,96.3
2020-09-20,Aihen Muñoz,Matchweek 2,Home,D 0–0,Real Sociedad,Real Madrid,Y,LB,90,23,35,65.7,413,175,9,11,81.8,13,18,72.2,1,4,25.0,0,0.0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,1,3,33.3,2,12,5,41.7,6,6,0,3,1,0,2,0,4,2,0,42,7,19,20,6,0,36,1,2,50.0,1,0,25,135,89,2,1,0,0,0,20,18,90.0
2020-09-26,Aihen Muñoz,Matchweek 3,Away,W 3–0,Real Sociedad,Elche,Y,LB,90,44,62,71.0,982,289,14,18,77.8,21,26,80.8,9,18,50.0,0,0.0,0,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0.0,1,7,3,42.9,4,0,3,2,0,0,2,0,2,2,0,71,3,9,42,21,2,58,2,2,100.0,2,0,40,129,45,3,0,1,0,0,38,36,94.7
2020-10-25,Aihen Muñoz,Matchweek 7,Home,W 4–1,Real Sociedad,Huesca,Y,LB,90,38,57,66.7,654,281,20,21,95.2,13,20,65.0,5,13,38.5,0,0.0,0,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,11,4,36.4,4,4,3,2,0,0,2,0,0,1,0,62,0,19,35,11,1,52,0,0,,0,0,40,72,25,0,0,0,0,1,44,43,97.7
2020-11-01,Aihen Muñoz,Matchweek 8,Away,W 4–1,Real Sociedad,Celta Vigo,Y,LB,90,43,59,72.9,797,388,16,20,80.0,22,27,81.5,4,10,40.0,1,0.1,1,5,1,1,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1,17,3,17.6,3,12,2,1,0,0,1,0,1,2,0,64,1,20,40,8,0,53,1,1,100.0,1,0,36,158,97,4,1,0,1,0,43,40,93.0
2020-11-08,Aihen Muñoz,Matchweek 9,Home,W 2–0,Real Sociedad,Granada,N,LB,12,10,12,83.3,262,51,2,2,100.0,3,4,75.0,5,6,83.3,0,0.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,12,0,1,5,7,2,11,0,0,,0,0,8,41,25,2,1,0,0,0,10,9,90.0
2020-11-29,Aihen Muñoz,Matchweek 11,Home,D 1–1,Real Sociedad,Villarreal,Y,LB,80,41,67,61.2,800,368,17,19,89.5,19,29,65.5,5,12,41.7,0,0.0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,2,50.0,1,16,6,37.5,9,7,0,0,0,0,0,0,2,3,1,71,2,20,35,16,1,51,0,0,,0,0,31,54,25,1,0,0,0,0,40,38,95.0
2020-12-06,Aihen Muñoz,Matchweek 12,Away,D 0–0,Real Sociedad,Alavés,Y,LB,90,47,67,70.1,952,146,17,20,85.0,22,29,75.9,8,17,47.1,0,0.0,0,4,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,2,100.0,0,10,5,50.0,3,4,3,0,0,0,0,1,3,3,0,76,4,19,35,26,1,67,1,2,50.0,1,0,56,251,160,8,3,0,1,1,53,52,98.1
2020-12-13,Aihen Muñoz,Matchweek 13,Home,D 1–1,Real Sociedad,Eibar,Y,LB,90,20,37,54.1,483,294,5,9,55.6,10,13,76.9,5,13,38.5,0,0.0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,10,3,30.0,6,4,0,3,0,0,3,0,1,10,0,51,8,29,18,7,0,38,1,2,50.0,1,0,18,138,106,2,1,0,0,0,22,18,81.8
2020-12-19,Aihen Muñoz,Matchweek 14,Away,L 1–2,Real Sociedad,Levante,Y,LB,90,30,48,62.5,707,369,8,9,88.9,15,22,68.2,7,15,46.7,0,0.1,1,1,1,0,2,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0.0,1,12,0,0.0,4,6,2,1,0,0,1,0,2,1,0,54,1,17,21,18,1,40,1,1,100.0,1,0,26,163,95,5,0,1,0,1,29,27,93.1
2021-01-03,Aihen Muñoz,Matchweek 17,Home,D 1–1,Real Sociedad,Osasuna,Y,LB,90,49,69,71.0,908,458,22,25,88.0,21,31,67.7,5,12,41.7,0,0.1,1,7,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,1,1,2,50.0,1,6,3,50.0,3,2,1,1,0,0,1,0,4,7,0,83,2,15,40,29,0,63,0,1,0.0,0,0,42,173,116,6,1,0,0,0,43,37,86.0
2021-01-09,Aihen Muñoz,Matchweek 18,Away,L 2–3,Real Sociedad,Sevilla,Y,LB,90,28,36,77.8,476,312,11,11,100.0,16,19,84.2,1,6,16.7,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,50.0,1,17,5,29.4,9,5,3,1,0,0,1,1,2,5,0,48,1,16,21,14,0,39,3,3,100.0,3,1,24,82,61,3,1,0,1,2,25,22,88.0
2020-09-13,Kike Pérez,Matchweek 1,Home,D 1–1,Valladolid,Real Sociedad,N,CM,21,4,9,44.4,70,2,1,2,50.0,3,5,60.0,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,100.0,0,8,5,62.5,4,4,0,1,0,0,1,0,1,0,0,12,0,2,8,2,1,11,1,1,100.0,1,0,10,15,4,0,0,0,1,1,6,6,100.0
2020-09-20,Kike Pérez,Matchweek 2,Away,L 0–2,Valladolid,Betis,N,"DM,RW",45,21,26,80.8,455,193,8,10,80.0,9,9,100.0,3,4,75.0,0,0.0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,0.0,1,23,9,39.1,5,13,5,0,0,0,0,1,5,1,0,36,2,9,22,6,1,35,1,1,100.0,1,0,24,150,102,4,0,0,1,1,23,23,100.0
2020-09-27,Kike Pérez,Matchweek 3,Home,D 1–1,Valladolid,Celta Vigo,Y,DM,90,31,38,81.6,522,165,18,20,90.0,9,10,90.0,3,6,50.0,0,0.0,1,5,1,0,2,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,2,0,1,3,33.3,2,16,2,12.5,8,6,2,1,0,0,1,1,3,3,0,49,2,11,34,9,1,49,0,0,,0,0,33,184,131,4,0,0,1,1,33,30,90.9
2020-09-30,Kike Pérez,Matchweek 4,Away,L 0–1,Valladolid,Real Madrid,N,"CM,AM",28,8,10,80.0,180,21,4,5,80.0,1,2,50.0,3,3,100.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,3,33.3,2,12,6,50.0,7,5,0,1,0,0,1,0,2,0,0,14,0,3,7,6,0,13,0,0,,0,0,9,41,17,1,1,0,1,0,7,7,100.0
2020-10-03,Kike Pérez,Matchweek 5,Home,L 1–2,Valladolid,Eibar,Y,CM,90,36,45,80.0,759,238,13,18,72.2,19,19,100.0,4,7,57.1,0,0.0,0,3,0,0,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1,3,33.3,2,21,6,28.6,5,15,1,5,0,0,5,0,2,3,0,56,4,13,41,6,1,55,1,2,50.0,1,0,28,110,61,4,0,0,0,1,32,30,93.8
2020-10-18,Kike Pérez,Matchweek 6,Away,D 2–2,Valladolid,Huesca,N,DM,28,13,18,72.2,185,62,8,10,80.0,4,6,66.7,1,1,100.0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,,0,7,2,28.6,0,6,1,0,0,0,0,0,2,1,0,22,0,4,8,11,0,22,2,2,100.0,2,0,16,85,41,3,1,0,0,1,11,11,100.0
2020-10-25,Kike Pérez,Matchweek 7,Home,L 0–2,Valladolid,Alavés,Y,CM,58,11,16,68.8,195,48,6,8,75.0,3,5,60.0,2,3,66.7,0,0.0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,2,2,100.0,0,16,6,37.5,6,8,2,0,0,0,0,0,3,0,0,20,1,4,11,6,0,20,0,0,,0,0,12,38,7,0,0,0,0,1,17,16,94.1
2020-11-02,Kike Pérez,Matchweek 8,Away,L 0–2,Valladolid,Villarreal,N,CM,13,6,9,66.7,94,35,4,6,66.7,2,2,100.0,0,1,0.0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,0,1,1,1,0,0,1,0,0,0,0,13,1,2,9,3,1,12,1,2,50.0,1,0,9,64,38,3,0,1,0,0,9,9,100.0
2020-12-05,Kike Pérez,Matchweek 12,Away,L 0–2,Valladolid,Atlético Madrid,Y,FW,61,16,21,76.2,284,42,8,10,80.0,4,5,80.0,3,5,60.0,0,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,18,2,11.1,1,12,5,0,0,0,0,1,1,0,0,25,0,1,15,10,1,24,2,3,66.7,2,2,23,77,29,1,0,0,0,1,36,21,58.3
2020-12-11,Kike Pérez,Matchweek 13,Home,W 3–2,Valladolid,Osasuna,N,"CM,DM",17,1,2,50.0,13,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,,0,3,3,100.0,0,2,1,1,0,0,1,0,3,1,0,6,1,3,3,0,0,6,0,0,,0,0,3,17,15,1,0,0,0,0,4,1,25.0
2020-12-22,Kike Pérez,Matchweek 15,Home,L 0–3,Valladolid,Barcelona,N,LM,34,22,24,91.7,393,56,13,14,92.9,6,6,100.0,3,3,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,12,1,8.3,5,6,1,0,0,0,0,1,1,0,0,26,0,6,16,8,1,26,1,1,100.0,1,0,20,191,81,4,1,1,0,1,23,21,91.3
